,normalization_fn,normalization_nu_fn,reg_fn_alpha,reg_fn_logmin,batch_size,length_cutoff_factor,initial_flow,learning_rate,number_epoch,step_per_epoch,B_beta,path_redraw,neighborhood,ExpectedReward,size,generators,reward_fn,heuristic_fn,initial_position
107,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0023846071613086,0,0,0.6645183563232422,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
108,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0445179778242167,0,0,0.6899380683898926,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
109,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0077884012578805,0,0,0.6356744170188904,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
110,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0158508750918349,0,0,0.7019616961479187,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
111,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0054011552310976,0,0,0.6437092423439026,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
112,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1057758243898859,0,0,0.6637605428695679,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
113,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0487701174944749,0,0,0.6604719161987305,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
114,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0155746540662519,0,0,0.7035000920295715,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
115,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0056680101051694,0,0,0.6705639958381653,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
116,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.021166834910735,0,0,0.3210160732269287,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
117,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0353438680374378,0,0,0.6176069378852844,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
118,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0306622285741813,0,0,0.6903058886528015,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
119,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009424973975084,0,0,0.3665383756160736,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
120,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0719573974081441,0,0,0.6621320843696594,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
121,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0031619156316802,0,0,0.3060932457447052,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
122,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1162737556924849,0,0,0.3274509906768799,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
123,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.012964505485597,0,0,0.6337921619415283,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
124,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0724464042560312,0,0,0.6930577158927917,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
125,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0306622285741813,0,0,0.6835235953330994,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
126,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0036444868450981,0,0,0.3602924346923828,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
127,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0044669610275158,0,0,0.3199314475059509,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
128,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0041280527233157,0,0,0.6446728706359863,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
129,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0024425383044325,0,0,0.6857677698135376,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
130,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0054011552310976,0,0,0.325079470872879,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
131,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0998863774895996,0,0,0.6968664526939392,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
132,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0196180670909826,0,0,0.6445238590240479,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
133,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.012964505485597,0,0,0.6624695062637329,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
134,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0170768765259511,0,0,0.6541942358016968,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
135,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0096342813392609,0,0,0.6902206540107727,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
136,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0880826520649006,0,0,0.7213765978813171,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
137,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009535471278134,0,0,0.64387446641922,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
138,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.089367745573676,0,0,0.9025115966796876,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
139,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0428308222706941,0,0,0.841818630695343,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
140,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059483140650477,0,0,0.6564372181892395,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
141,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.05005215335005,0,0,0.6979385018348694,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
142,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0063267747821271,0,0,0.6764472723007202,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
143,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.05005215335005,0,0,0.6392859816551208,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
144,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009336082736822,0,0,0.6696319580078125,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
145,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0401853912127802,0,0,0.6287589073181152,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
146,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0027095008121534,0,0,0.6396942734718323,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
147,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0464843279383701,0,0,0.6492728590965271,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
148,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059483140650477,0,0,0.7250838875770569,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
149,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059483140650477,0,0,0.654917299747467,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
150,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0158508750918349,0,0,0.6647878885269165,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
151,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0023846071613086,0,0,0.3407987356185913,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
152,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0009535471278134,0,0,0.6309555768966675,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
153,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0063267747821271,0,0,0.348652720451355,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
154,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0724464042560312,0,0,0.7014626264572144,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
155,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.09359442271158,0,0,0.6707360744476318,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
156,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0035938975007051,0,0,0.5430982112884521,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
157,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0401853912127802,0,0,0.6741952896118164,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
158,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0176189054476573,0,0,0.6751790046691895,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
159,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0035938975007051,0,0,0.6518518328666687,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
160,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0042604233062367,0,0,0.7021956443786621,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
161,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0353438680374378,0,0,0.7345863580703735,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
162,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0028259945437499,0,0,0.6305282115936279,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
163,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0030223394606304,0,0,0.6501975655555725,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
164,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059632629332246,0,0,0.3228486776351928,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
165,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0231754249433795,0,0,0.689876139163971,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
166,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059632629332246,0,0,0.6953631043434143,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
167,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0017983031339095,0,0,0.6895416975021362,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
168,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0010322293485674,0,0,0.6374092102050781,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
169,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0186722113663662,0,0,0.3354752361774444,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
170,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0196180670909826,0,0,0.7412649393081665,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
171,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0050404557886223,0,0,0.6398590207099915,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
172,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0031168326976691,0,0,0.6543208956718445,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
173,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0016843001054518,0,0,0.3449800908565521,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
174,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0401853912127802,0,0,0.6788501739501953,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
175,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0155746540662519,0,0,0.5440661907196045,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
176,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0322956885160639,0,0,0.6142559051513672,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
177,1,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1060496314343099,0,0,0.7012824416160583,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
178,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0077884012578805,0,0,0.6856874823570251,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
179,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0852098022902375,0,0,0.685186505317688,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
180,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.09359442271158,0,0,0.6735206246376038,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
181,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0045002263412523,0,0,0.6607493162155151,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
182,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0014067573667329,0,0,0.3286249041557312,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
183,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0880826520649006,0,0,0.7154304385185242,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
184,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0464843279383701,0,0,0.5663487315177917,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
185,0,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.002581964947897,0,0,0.6742147207260132,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
186,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0031619156316802,0,0,0.3413343727588653,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
187,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.008366087089471,0,0,0.6040956974029541,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
188,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0024844383720324,0,0,0.6548385620117188,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
189,2,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0775070374116567,0,0,0.6756723523139954,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
190,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.001560463995013,0,0,0.3217483758926391,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
191,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0069924680521429,0,0,0.3068189620971679,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
192,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1305340723274519,0,0,0.5442057847976685,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
193,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.001693632121952,0,0,0.6392143964767456,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
194,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.003732980288589,0,0,0.6673957705497742,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
195,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.09359442271158,0,0,0.5701004266738892,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
196,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0059483140650477,0,0,0.3485444188117981,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
197,3,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0178908204484892,0,0,0.3254207372665405,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
198,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0035483301286931,0,0,0.6451156139373779,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
199,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.004069397854302,0,0,0.5347464680671692,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
200,1,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.1057758243898859,0,0,0.7223372459411621,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
201,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0322956885160639,0,0,0.671175479888916,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
202,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0326875174450261,0,0,0.8253290057182312,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
203,4,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0100069542085526,0,0,0.6278603672981262,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
204,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0031619156316802,0,0,0.7020092606544495,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
205,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0353438680374378,0,0,0.8377558588981628,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
206,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0953637897421962,0,0,0.3239426612854004,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
207,1,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0309633176084667,0,0,0.6536852121353149,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
208,4,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0904226067836271,0,0,0.528973400592804,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
209,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0116667769983112,0,0,0.3368983864784241,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
210,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0176189054476573,0,0,0.7333763241767883,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
211,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0904226067836271,0,0,0.6254792213439941,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
212,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0063267747821271,0,0,0.6612695455551147,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
213,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.09359442271158,0,0,0.3454999625682831,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
214,0,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0852098022902375,0,0,0.9087713360786438,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
215,3,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0178908204484892,0,0,0.3045375347137451,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
216,3,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0190517548336456,0,0,0.3282716572284698,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
217,0,1,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0010787905219066,0,0,0.6397980451583862,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
218,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0024844383720324,0,0,0.6308441162109375,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
219,4,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0019387171444814,0,0,0.6420490145683289,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
220,2,2,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.089367745573676,0,0,0.6834666728973389,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
221,2,0,-100.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0115759958483297,0,0,0.6535537242889404,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
