,normalization_fn,normalization_nu_fn,reg_fn_alpha,reg_proj,reg_fn_logmin,grad_batch_size,batch_size,length_cutoff_factor,initial_flow,learning_rate,epochs,step_per_epoch,B_beta,path_redraw,neighborhood,graph_size,graph_generators,inverse,flowestimator_opt,seed,embedding,optimizer,loss_base,loss_alpha,flowestimator_opt.1,rew_fn,rew_param,rew_factor,initial_pos,heuristic_fn,heuristic_factor,heuristic_param,loss,ExpectedReward,EMaxSeenRew,MaxSeenRew,ExpectedLength,FlowSize,RandomCheck,initflow,reward_rescale
214,0,0,-12.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},1027.608154296875,19.7265625,19.7265625,100.0,24.74239921569824,121.92974090576172,0.385258674621582,4.5155205726623535,Trivial
215,4,0,-18.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},2.4219876650022343e-05,0.1743445098400116,0.2294921875,1.0,26.83258438110352,2.7375359535217285,0.385258674621582,0.0644531399011612,Trivial
216,0,0,-13.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},8.63640308380127,1.914007306098938,1.9140625,10.0,24.78707504272461,8.500096321105957,0.385258674621582,0.4516188502311706,Trivial
217,4,0,-13.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.0011002824176102,21.874874114990234,21.875,100.0,24.488588333129883,118.1781234741211,0.385258674621582,5.171021938323975,Trivial
218,4,2,-19.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},8.942688873503357e-05,0.2464297860860824,0.3193359375,1.0,25.85281753540039,4.2278923988342285,0.385258674621582,0.0498873516917228,Trivial
219,0,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.629721999168396,0.1782488077878952,0.234375,1.0,26.79360008239746,3.0187430381774902,0.385258674621582,0.0613478012382984,Trivial
220,4,0,-12.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.000847982999403,1.9921847581863403,1.9921875,10.0,24.70064163208008,11.348285675048828,0.385258674621582,0.4224752485752105,Trivial
221,0,0,-19.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},31.90757369995117,2.6050291061401367,2.6953125,10.0,25.319801330566406,6.95959997177124,0.385258674621582,0.2275150269269943,Trivial
222,4,0,-17.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},2.4219876650022343e-05,0.1743445098400116,0.2294921875,1.0,26.83258438110352,2.7375359535217285,0.385258674621582,0.0644531399011612,Trivial
223,0,2,-12.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},10.665252685546877,0.2014205157756805,0.265625,1.0,26.61425399780273,3.2082135677337646,0.385258674621582,0.0342346020042896,Trivial
224,4,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.0010637606028467,21.777320861816406,21.77734375,100.0,24.46712303161621,110.95699310302734,0.385258674621582,5.161343574523926,Trivial
225,0,2,-17.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},4.029994487762451,0.3034335672855377,0.4755859375,1.0,25.231958389282227,4.825164794921875,0.385258674621582,0.0509416759014129,Trivial
226,0,2,-13.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},184.00030517578125,2.4582228660583496,2.4609375,10.0,24.01375389099121,7.011829853057861,0.385258674621582,0.4523566663265228,Trivial
227,0,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.1646005809307098,0.329947680234909,0.4951171875,1.0,24.72563934326172,4.6757659912109375,0.385258674621582,0.0530066005885601,Trivial
228,0,0,-17.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.6297219395637512,0.1782488077878952,0.234375,1.0,26.79360008239746,3.018742322921753,0.385258674621582,0.0613478012382984,Trivial
229,0,2,-13.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},10.667593002319336,0.2014471739530563,0.265625,1.0,26.613956451416016,3.206218719482422,0.385258674621582,0.0342360250651836,Trivial
230,0,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},31.907550811767575,2.605031967163086,2.6953125,10.0,25.31979179382324,6.959268569946289,0.385258674621582,0.2275184690952301,Trivial
231,4,0,-20.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.0008556583197787,2.2151148319244385,2.294921875,10.0,25.83550453186035,2.7375268936157227,0.385258674621582,0.6444177031517029,Trivial
232,4,0,-20.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.0008556583197787,2.2151148319244385,2.294921875,10.0,25.83550453186035,2.7375268936157227,0.385258674621582,0.6444177031517029,Trivial
233,0,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.629721999168396,0.1782488077878952,0.234375,1.0,26.79360008239746,3.018741607666016,0.385258674621582,0.0613478012382984,Trivial
234,4,2,-13.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.0203720275312662,19.62890625,19.62890625,100.0,24.709341049194336,91.73908996582033,0.385258674621582,5.012985706329346,Trivial
235,4,0,-16.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.0008556583197787,2.2151148319244385,2.294921875,10.0,25.83550453186035,2.7375268936157227,0.385258674621582,0.6444177031517029,Trivial
236,4,0,-19.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.0002015113568631,2.0702216625213623,2.0703125,10.0,24.61362838745117,8.486113548278809,0.385258674621582,0.4414500296115875,Trivial
237,0,0,-18.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},995.5657348632812,19.43359375,19.43359375,100.0,24.767822265625,87.75779724121094,0.385258674621582,4.514005184173584,Trivial
238,4,0,-12.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.0001670592027949,0.2243203222751617,0.224609375,1.0,24.60593605041504,2.389436721801758,0.385258674621582,0.0386750549077987,Trivial
239,0,2,-12.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},34.3358039855957,0.7910115122795105,0.791015625,10.0,27.928730010986328,0.7755742073059082,0.385258674621582,0.0548492781817913,Trivial
240,0,2,-16.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},10.667559623718262,0.2014466077089309,0.265625,1.0,26.613962173461918,3.206258773803711,0.385258674621582,0.0342360325157642,Trivial
241,4,2,-17.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},0.000395700946683,0.1743466109037399,0.2294921875,1.0,26.8325309753418,2.737446546554565,0.385258674621582,0.0644484013319015,Trivial
242,0,0,-13.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},1039.020751953125,19.823989868164062,19.82421875,100.0,24.743396759033203,103.6024169921875,0.385258674621582,4.515685558319092,Trivial
243,4,0,-18.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.0098412297666072,22.864843368530277,22.94921875,100.0,25.69027137756348,2.737525463104248,0.385258674621582,6.430063724517822,Trivial
244,4,2,-16.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.1657396107912063,22.864856719970703,22.94921875,100.0,25.69027137756348,2.73736572265625,0.385258674621582,5.999813556671143,Trivial
245,4,0,-13.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.001088025397621,21.972522735595703,21.97265625,100.0,24.478836059570312,131.0326385498047,0.385258674621582,5.171186923980713,Trivial
246,4,2,-11.5,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",10.0,SymmetricUniform,R_zero,0.0,{},0.002703309059143,2.301638603210449,2.3046875,10.0,24.278644561767575,7.437606811523437,0.385258674621582,0.4477202892303467,Trivial
247,0,2,-13.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},21132.984375,23.632736206054688,23.6328125,100.0,24.328617095947266,137.21780395507812,0.385258674621582,4.493498802185059,Trivial
248,4,2,-17.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Adam,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",1.0,SymmetricUniform,R_zero,0.0,{},9.407629841007292e-05,0.2557424902915954,0.32421875,1.0,25.769947052001957,4.18411922454834,0.385258674621582,0.0498848333954811,Trivial
249,4,0,-15.0,AddReg,25.0,1,1024,2,0.001,0.005,20,5,0.0,0,0,15,transpositions,True,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",7508,cos_sin_natural,Nesterov,Apower,2.0,"{'options': {'kernel_depth': 3, 'width': 32, 'final_activation': 'linear'}, 'kernel_options': {'kernel_initializer': 'Orthogonal', 'activation': 'tanh'}}",TwistedManhattan,"{'width': 1, 'scale': -100, 'exp': False, 'mini': 0.0}",100.0,SymmetricUniform,R_zero,0.0,{},0.0098412306979298,22.864843368530277,22.94921875,100.0,25.69027137756348,2.737524509429932,0.385258674621582,6.430063724517822,Trivial
